id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
104794344,3308313725016,"  Chất liệu: Xốp cao su.   - Cao 4 phân   - Dép dáng chuẩn , ôm gọn đôi chân, cho các bạn nữ cảm giác thoải mái khi nâng bước.   - Dép vô cùng nhẹ và bền.   - Màu sắc: Xám hồng, kem hồng, kem nâu...",105000,130000,,25000,19,32,,available,,1000,1000,,111461,OEM
31716333,6963123261519,"2 cặp lót giày cao gót mũi nhọn giảm size cho giày bị rộng, thoáng khí và êm chân- buybox - BBPK55Hàng ngày, vì tính chất công việc, hoc tập và lao động mà chúng ta buộc phải thường xuyên sử dụng già...",64000,120000,,56000,47,102,,available,,1000,1000,,496813,buybox
117682783,5814155770888,"       Sử dụng giày rộng quá khổ khi di chuyển dễ bị nhấc gót và khiến bạn ngã nhào. Chẳng những thế, việc bị nhấc khiến gót chân cọ xát nhiều lần vào gót giày dẫn tới tình trạng trầy xước, đau rá...",19500,39000,,19500,50,11,,available,,1000,1000,,111461,OEM
213942693,2257783682118,...,124200,135000,,10800,8,5,,available,,1000,1000,,839837,FuNu
209305648,3536281785846,"Dép lông bông plush đi trong nhà giúp bảo vệ đôi chân khỏi bụi bẩn. Hơi lạnh. Tránh nứt gót.Kiểu dáng đơn giản, sang chảnh. Ôm trọn bàn chân một cách nhẹ nhàng, thoải mái. Dép được làm bằng bông mềm m...",95000,95000,,0,0,24,,available,,1000,1000,,4740303,EMHOME
199747419,2434014791142,Dép Sục Nữ Cross Nữ Đế Cao 6cm CR866 Chất Liệu Nhựa Tế Bào Siêu Nhẹ Chống Trơn Trượt Tặng Kèm 10 Sticker Dễ Thương Giao Ngẫu Nhiên - Dép Nữ Độn Đế 6cmChi Tiết Sản Phẩm️- Đế cao su non 6cm siêu êm-...,148000,148000,,0,0,10,,available,,1000,1000,,111461,OEM
263628625,4301978419703,"Bàn chân là bộ phận chịu toàn bộ áp lực, trọng lượng của cơ thể dồn lên mỗi ngàyĐối với người có lòng bàn chân phẳng việc vận động sẽ nhanh đau, mỏi bàn chân vì kém linh hoạt hơn lòng bàn chân có ph...",61700,61700,,0,0,3,,available,,1000,1000,,496813,buybox
133235317,9696758118456,"Dép quai kẹp nữ nhựa đúc liền đế, siêu nhẹ, siêu bền Thái Lan Adda 54E05THÔNG TIN SẢN PHẨM- Mã sản phẩm: Adda 54E05- Chất liệu: Cao su + nhựa tổng hợp- Thương hiệu: Adda- Xuất xứ: Thái Lan- Màu ...",150000,175000,,25000,14,8,,available,,1000,1000,,522361,Adda
54354661,8771841698764,"Đôi khi bạn mua một mẫu giày mới cực ưng về kiểu dáng nhưng không giúp tăng chiều cao như mong muốn. Khi đó, bạn cần đến sự trợ giúp của miếng lót giày cao gót, “bù đắp” lại những khuyết điểm khiến đô...",61000,61000,,0,0,89,,available,,1000,1000,,111461,OEM
143858681,1942739193204,"CỰC KÌ KĨ TÍNH TRONG KHÂU CHỌN CHẤT LIỆU, PHẢI LÀ DA THẬT MỀM ÊM BỀN️ Da Thật Mềm️ Lót Cao Su Non Êm Chân️ Gót Mềm Không Đau Gót, Không Trầy Xước, phần gót độn cao su️ Đế Cao S...",470000,470000,,0,0,5,,available,,1000,1000,,111461,OEM
107667053,6323197161757,"!! Bàn chân là bộ phận chịu toàn bộ áp lực, trọng lượng của cơ thể dồn lên mỗi ngày !! Đối với người có lòng bàn chân phẳng việc vận động sẽ nhanh đau, mỏi bàn chân vì kém linh hoạt hơn lòng bàn châ...",52000,65000,,13000,20,9,,available,,1000,1000,,496813,buybox
90519531,1082985095771,Giày thể thao nữ ZAVAS đế cao 3cm màu trắng bằng da không bong tróc mang êm chân S411 - Giày Sneaker Nữ Chính HãngGiày thể thao nữ trắng có đế làm bằng cao su đúc nguyên khối chống trơn trượt hạn chế...,349000,420000,,71000,17,91,,available,,1000,1000,,4267275,ZAVAS
120970633,6791620827634,"Dép Nam Nữ Quai ngang bằng nhựa eva cao cấp chống thấm nướcDép Đế đúc nguyên khối chống mài mòn trơn trượtHoa tiết Cá Sấu trên quai được đúc nổi 3d rất đẹpkiểu dáng trẻ trung năng động , hợp thời tran...",89000,89000,,0,0,86,,available,,1000,1000,,3989843,Laceva
205692945,5962376141084,"Dép lông mang trong nhà sang trọng được làm bằng vải sang trọng, nhẹ nhàng.Thời trang phong cách mới nhất năm .Có thể sử dụng để đi tất cả các mùa trong năm.Có thể dùng làm dép đi trong nhà, trong văn...",55000,55000,,0,0,18,,available,,1000,1000,,4740303,EMHOME
191721350,6842775916263,"Tất tăng chiều cao silicon không lộ Sans922 THÔNG TIN TẤT TĂNG CHIỀU CAO SILICON Tất lót gót chân tăng chiều cao được làm từ chất liệu Silicon CỰC MỀM, giúp bạn sử dụng êm chân, thoải mái cả ngày dài...",70000,70000,,0,0,13,,available,,1000,1000,,111461,OEM
148935410,9674885788168,"       Giày Thể Thao Nữ Sneaker Siêu Nhẹ Chống trượt Mang Đi Làm,Chạy Bộ,Tập gym,Chơi Thể Thao SUNO GTTN14   _GIÀY THỂ THAO NỮ CAO CẤP SIÊU NHẸ ÊM CHÂN SUNO STORE   THÔNG SỐ SẢN PHẨM GIÀY SNEAKE...",256000,256000,,0,0,21,,available,,1000,1000,,111461,OEM
28737579,5508196060556,"Hàng ngày, vì tính chất công việc, hoc tập và lao động mà chúng ta buộc phải thường xuyên sử dụng giày. Không ít trường hợp bị đau bàn chân và các ngón chân khi mũi giày chịu tải trọng của toàn cơ th...",40000,65000,,25000,38,63,,available,,1000,1000,,496813,buybox
51289444,3545480673520,BÀN CHÂN CỦA BẠN ĐÃ ĐƯỢC BẢO VỆ ĐÚNG CÁCH CHƯA? !? Lót giày của bạn đang làm da bàn chân bị phồng rộp khi đi đứng trong thời gian lâu !?!? Lót giày lâu ngày bị xẹp lún làm cho bàn chân bị lực từ đế...,70000,70000,,0,0,12,,available,,1000,1000,,496813,buybox
83615592,5294010976421,"Dép bông đi trong nhà mùa đông lót lông đế chống trơn trợt nhiều màu phù hợp với cả nam và nữ - dep long di trong nha mua dong- Dép bông cao cấp đi trong nhà giúp bảo vệ đôi chân bạn khỏi bụi bẩn, hơ...",39000,39000,,0,0,18,,available,,1000,1000,,111461,OEM
213738177,2650947585924,"Sáp Lau Vệ Sinh Giày Dép Túi Xách Bàn Ghế, Kem Sáp Vệ Sinh Giày Đa Năng Hiệu Quả, Chất LượngThành phần chính:  Chiết xuất thực vật, chất hoạt động bề mặt không phân hủy, sáp tự nhiên, Sub - oil gly...",79000,158000,,79000,50,6,,available,,1000,1000,,111461,OEM
174816969,4250806124118,"  Miếng lót giày cao su non giúp tăng chiều cao - chống rộng cao cấp, êm chân và thoáng khí    Quy cách: một cặp lót giày gồm 2 miếng, dùng cho một đôi giày    LÓT GIÀY ĐA NĂNG: kết hợp lót giày &a...",29250,45000,,15750,35,0,,available,,1000,1000,,5730763,thời trang đẹp & shock
56377212,4570800574064,"Đôi khi bạn mua một mẫu giày mới cực ưng về kiểu dáng nhưng không giúp tăng chiều cao như mong muốn. Khi đó, bạn cần đến sự trợ giúp của miếng lót giày cao gót, “bù đắp” lại những khuyết điểm khiến đô...",48000,48000,,0,0,21,,available,,1000,1000,,111461,OEM
190303031,6595653501368,"+ CÔNG DỤNG- Giúp chống tuột gót, chống trầy gót sau và giảm size giày .- Sản phẩm thiết kế 4D nên ôm trọn phần lõm sau mắt cá chân- Chất liệu cao su mút xốp cao cấp rất êm chân, thấm hút mồ hôi &...",36000,36000,,0,0,7,,available,,1000,1000,,111461,OEM
207729949,7300639524989,"  DÉP CHO MẸ, DÉP TRUNG NIÊN, DÉP NỮ LOẠI CAO CẤP SANG CHẢNH, QUÝ PHÁI, SỊN SÒ   TK shop xin giới thiệu đến các chị/ các mẹ mẫu dép mới ra đang hót hít nhất thị trường năm nay ak. Đây là loại cao cấ...",137800,137800,,0,0,1,,available,,1000,1000,,111461,OEM
195465100,7950757366003,       Đây là phiên bản CAO CẤP với nhiều chức năng và linh hoạt hơn   Sản phẩm này có thể sử dụng cho cả ban ngày và ban đêm   Sản phẩm này sử dụng dụng một hệ thống áp suất 3 điểm để giảm tình...,130000,130000,,0,0,8,,available,,1000,1000,,111461,OEM
133235260,5574032405505,"Giày Nhựa đi mưa Thái Lan Monobo Berry (đế cao 5cm)- Chất liệu: Đế cao su, thân nhựa mềm, dẻo- Cao: 5 cm- Màu sắc: đen- Giày bít mũi, miếng lót đế có thể tháo lắp dễ dàng vệ sinh- Giày nhựa Thái ...",150000,210000,,60000,29,3,,available,,1000,1000,,271349,Monobo
32737711,4453846214326,"Lót giày đa năng 4D cực êm chân, chống thốn gót chân và thấm hút mồ hôi, chống hôi chân BBPK56Hàng ngày, vì tính chất công việc, hoc tập và lao động mà chúng ta buộc phải thường xuyên sử dụng giày c...",68000,100000,,32000,32,36,,available,,1000,1000,,496813,buybox
104793076,9234135420699,"  - Chất liệu: Xốp cao su.   - Cao 4 phân   - Dép dáng chuẩn , ôm gọn đôi chân, cho các bạn nữ cảm giác thoải mái khi nâng bước.   - Dép vô cùng nhẹ và bền.   - Màu sắc: Đen, kem nâu, tím hồng, k...",105000,130000,,25000,19,12,,available,,1000,1000,,111461,OEM
32726343,1007939912502,"2 cặp miếng lót giày cao gót mũi tròn cho giày bị rộng, giúp giảm size cao cấp - buybox - BBPK11Giày cao gót thật quyến rũ và cũng thật ""Đau Đớn"" đối với đôi bàn chân.Không ít trường hợp bị trầy da...",70000,140000,,70000,50,224,,available,,1000,1000,,496813,buybox
36681299,6381842468130,Giày búp bê vải caro đế bằng 2cm đi bộ cực êm chân V189Form chuẩnSize 35 phù hợp chiều dài Giày dép là 22.5 cmSize 36 phù hợp chiều dài Giày dép là 23.0 cmSize 37 phù hợp chiều dài Giày dép là 23.5 cm...,68000,68000,,0,0,165,,available,,1000,1000,,111461,OEM
50405052,3818453021636,Nhựa dẻo mềmÊm chânKhông gây mùi khó chịu...,65000,65000,,0,0,22,,available,,1000,1000,,111461,OEM
169438698,8913108875788,"Dép bánh mì thời trang phiên bản xịn sò SIÊU NHẸ - SIÊU ÊM - SIÊU BỀN bởi vật liệu EVA cao cấp theo tiêu chuẩn xuất khẩu Châu Âu + Được sản xuất từ nguyên liệu nhập khẩu từ Taiwan, Korea (Nói kh...",72000,100000,,28000,28,2,,available,,1000,1000,,561415,	OEM
217742694,4338064036874,"Dép đi trong nhà, văn phòng, nhà tắm dép đúc nguyên khối chống trơn trượt phù hợp cho cả nam và nữ - Dép đúc nguyên khối đảm bảo bền đẹp trong thời gian dài- Chất liệu EVA siêu êm mang lại cảm giác...",31000,67122,,36122,54,7,,available,,1000,1000,,111461,OEM
140573000,9309818897212,"Mẫu Dép Bông Đi Trong Nhà Cực Kỳ Êm Chân, Ấm Áp.Đế Cao Su Đúc Được Khâu Rất Chắc Chắn.Quai Lông Siêu Mịn, Chất Liệu Cao Cấpđộ cao đế 1.5cmDùng Để Đi Trong Nhà, Làm Quà Tặng Bạn Bè Người Thân Cu...",99000,99000,,0,0,29,,available,,1000,1000,,3989843,Laceva
189204270,5026433086702,"Lót Giày Tăng Chiều Cao từ 1,5cm - 7,5cm có đệm khí, miếng độn tháo lắp dễ dàng1. Thông tin sản phẩm: ️ Màu: Đen.️ Kiểu dáng: Full bàn chân / Nửa bàn chân.️ Tăng chiều cao: 1,5cm / 3cm / 4,5cm / 6cm ...",30000,30000,,0,0,2,,available,,1000,1000,,111461,OEM
150860309,7515605974567,"Kiểu dáng đơn giản nhưng thời trang, mang lại sự thoải mái và tự tin cho bạn suốt ngày dài. Thiết kế cao cấp, bền chắc, mang lại nhẹ nhàng, êm ái cho bàn chân. Giày với thiết kế khỏe khoắn, phù hợp để...",97000,102000,,5000,5,10,,available,,1000,1000,,240925,Biti's
44590185,7491186204567,"Độn giày silicon đệm khí êm chân, lót giày cả bàn tăng chiều cao nhiều lớp, mã DG05 - màu ĐEN Bạn không tự tin với chiều cao của mình? Bạn muốn cải thiện chiều cao với những đôi đệm lót giày, tuy nhi...",46899,46899,,0,0,12,,available,,1000,1000,,111461,OEM
263582289,7000584122349,"Dép Quai Ngang Eva Nữ Biti's BEW000500XNG (Xanh Ngọc) ● Mã sản phẩm: BEW000500XNG● Kích thước: 35-36-37-38-39-40● Màu sắc: Hồng - Đen - Xanh NgọcĐế:● Phần đế chất liệu IP siêu nhẹ, siêu êm, chốn...",167000,172000,,5000,3,4,,available,,1000,1000,,240925,Biti's
182317936,2811562487648,       SHOP GIÀY DÉP TRUNG NIÊN NỮ   CHUYÊN SỈ LẺ GIÀY DÉP QUẢNG CHÂU MẪU MÃ ĐA DẠNG GIÁ CẢ CẠNH TRANG   GIÀY SANDAL NỮ TRUNG NIÊN   xuất xứ:quảng châu   chất liệu:cao su   size:36-40   màu:...,109000,109000,,0,0,4,,available,,1000,1000,,111461,OEM
270966474,5253288811652,Giày Thể Thao Nữ Biti's Êmbrace BSW001500XNG ( Xanh Ngọc)● Mã sản phẩm: BSW001500XNG● Kích thước: 35-36-37-38-39-40● Màu sắc: Xanh ngọc - Kem - Đen - Xám Điều kiện Đổi Size và thời gian bảo hành...,551000,568000,,17000,3,0,,available,,1000,1000,,240925,Biti's
150859559,4133995324382,"Kiểu dáng đơn giản nhưng thời trang, mang lại sự thoải mái và tự tin cho bạn suốt ngày dài.Thiết kế cao cấp, bền chắc, mang lại nhẹ nhàng, êm ái cho bàn chân.Giày với thiết kế khỏe khoắn, phù hợp để...",97000,102000,,5000,5,16,,available,,1000,1000,,240925,Biti's
230012823,8309707878171,"Dép Quai Ngang Nữ Đi Chơi, Daọ Phố. Đế Cao 4CM, Chống Trơn Trượt, Thấm Nước. Chất liêụ nhựa EVA Bền Bỉ, Êm Chân. Hàng Có Sẵn 2 Màu Tại Shop!------------------------------------------------------------...",145000,145000,,0,0,6,,available,,1000,1000,,111461,OEM
76826323,4281091047554,"Thông tin sản phẩm:- Giày Nữ size từ: 35,36,37,38,39,40- Chất liệu : da, đế mềm, có thể uốn cong mà không bị gãy mép.- Màu sắc: Trắng và Đen- Tăng thêm chiều cao 3cm- Đế giày với các lớp cao su có độ...",215000,215000,,0,0,32,,available,,1000,1000,,5196303,HT Sports
142263703,7765819308085,Giày boot nữ cổ thấp 7 phân hàng hiệu rosata hai màu đen nâu ro307------------------------------------------------Mô tả chi tiết:- Thương hiệu: rosata- Mã sản phẩm: ro307- Kiểu dáng: Giày boot nữ...,650000,650000,,0,0,19,,available,,1000,1000,,160209,Rosata
44784540,1535057451998,DÉP ĐI TRONG NHÀ( 1 ĐÔI )Dép đi trong nhà là đồ không thế thiếu trong mỗi gia đinh nhất là vào mùa đôngBạn là người làm văn phòng muốn có 1 đôi dép siêu cute và ấm áp đôi chânDép bông hình lợn: dù...,54000,54000,,0,0,1,,available,,1000,1000,,111461,OEM
97103083,3410837919469,"       THÔNG TIN CHI TIẾT:   - Giày búp bê DORIS là một mẫu giày quá quen thuộc với phái đẹp, mang lại sự năng động, cá tính nhưng lại không làm mất đi vẻ nữ tính dễ thương của các chị em mình. ...",199000,199000,,0,0,0,,available,,1000,1000,,111461,OEM
217494666,8622298247297,"  Quy cách: 1 cặp = 4 miếng (2 lót mũi + 2 lót gót), dùng cho 1 đôi giày   - Kích thước miếng lót gót:9.3 cm (D) x 6.5 (R) cm, Dày 0.7cm Free size   - Công dụng: miếng lót gót đệm êm bảo vệ...",69000,69000,,0,0,3,,available,,1000,1000,,111461,OEM
225933641,2503806339907,       TÊN SẢN PHẨM: Dép lông đi trong nhà quai chéo đế cao 5 cm   THÔNG TIN SẢN PHẨM:   - Đế dép chất liệu cao su   - Quai dép chất liệu lông nhân tạo   - Chiều cao dép 5cm   - Màu sắc : Trắ...,130000,130000,,0,0,0,,available,,1000,1000,,111461,OEM
180323823,1164382983142,"  Giày thể thao nữ , giày nữ , giày sneaker nữ , giày thể thao nữ trắng , giày sneaker , sneaker nữ , sneaker , giày thể thao nữ độn đế , giày thể thao nữ trắng , giày nữ trắng , giày trắng nữ , giày...",239000,239000,,0,0,45,,available,,1000,1000,,111461,OEM
17045199,1349947799424,Loại lót giày nguyên bàn chân.Chất liệu: mút cao cấp ép vải có độ đàn hồi cao và khả năng thấm hút mồ hôi cực tốt đem đến cảm giác êm ái và thoáng chân.Sản phẩm chỉ có 2 kích thước:Size dành cho ...,35000,35000,,0,0,18,,available,,1000,1000,,111461,OEM
202041897,9167698187570,"  Giày thể thao nữ , giày nữ , giày sneaker nữ , giày thể thao nữ trắng , giày sneaker , sneaker nữ , sneaker , giày thể thao nữ độn đế , giày thể thao nữ trắng , giày nữ trắng , giày trắng nữ , giày...",197000,197000,,0,0,9,,available,,1000,1000,,111461,OEM
77875157,8164774823016,"Dép size kép Form Nhỏ, Các Bạn Đặt tăng 1 size nhé.Thường bạn đi 34-35 thì đặt 36/37Thường Đi 36-37 thì đặt 38/39Thường Đi 38-39 thì đặt 40/41Thường Đi 40-41 thì đặt 42/43Thường Đi 42-43 thì đặt 4...",89000,89000,,0,0,25,,available,,1000,1000,,741017,NineRed
76222994,2005631235522,"I. THÔNG TIN SẢN PHẨM–Chất liệu: Vải dệt–Chất liệu đế: Cao su nguyên khối–Màu sắc: Đen - Hồng–Size: 35 - 40–Form giày ôm chân, thiết kế trẻ trung, hiện đại–Bảo hành: 6 thángII. TÍNH...",59000,110000,,51000,46,58,,available,,1000,1000,,111461,OEM
106605092,6191829381584,"Giày Búp Bê với chất liệu da bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Giày Búp Bê được xử lý đ...",299000,400000,,101000,25,49,,available,,1000,1000,,221061,BIGGBEN
198228070,7412890688925,Thông tin sản phẩmChất liệu: da bò cao cấpChất liệu đế: Cao su dẻoChất liệu lót: Vải bôngĐế thấp phẳng 4cm cộng thêm chất da mềm cho bạn gái thoải mái đi bộ mà không sợ đau chân.Lựa chọn chất liệu da...,690000,690000,,0,0,2,,available,,1000,1000,,741017,NineRed
96036309,9152959757824,"        BUMSU STORE đang về thêm nhiều mẫu mã mới hơn, các bạn Nhấn THEO DÕI shop để nhanh chóng cập nhật những sản phẩm, thông tin và chương trình khuyến mãi mới từ shop nhé.   THÔNG TIN SẢ...",135000,135000,,0,0,5,,available,,1000,1000,,5196303,HT Sports
273367656,3818062119281,"Giày Thể Thao Biti's Hunter Core  ● Kích thước 35-36-37-38-39● Màu sắc: Trắng-Xám Giày Thể ThaoQuai: da tổng hợp, thun chất liệu cổ vớ co giãnĐế: Phylon,ip,cao su đàn hồiSử dụng hàng ngày, đ...",799000,799000,,0,0,2,,available,,1000,1000,,240925,Biti's
91229995,1214646698064,"Sục Nữ với chất liệu da bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Gót cao 4 phânChất liệu: ...",319000,400000,,81000,20,12,,available,,1000,1000,,221061,BIGGBEN
59234438,7308467310636,"Vẻ đẹp quyến rũ vừa mang nét cá tính, vừa uyển chuyển dịu dàng của những đôi dép nữ có một sức hút không thể cưỡng lại đối với phái đẹp. Nó đem lại cho phụ nữ cảm giác tự tin,thoát ly bay ...",120000,170000,,50000,29,236,,available,,1000,1000,,163603,Erosska
5766765,4536004406877,   Boots nữ cao gót cổ ngắn đẹp nhất mùa thu đông 2018 – 2019 là lựa chọn hoàn hảo cho những cô nàng sành điệu còn luyến tiếc mùa hè nhưng vẫn phải giữ ấm đôi chân khi trời trở lạnh. Boot nữ cao gót c...,199000,199000,,0,0,41,,available,,1000,1000,,111461,OEM
121972990,6951024564417,"Nước giặt giày cao cấp 500ml nhập khẩu từ Nhật Bản- Thành phần: các chất hoạt động bề mặt, chất chống bám bẩn, chất tẩy rửa, 90% thành phần từ tự nhiên.- Dung tích: 500ml.- Công dụng: tẩy, làm sạch cá...",105000,105000,,0,0,13,,available,,1000,1000,,111461,OEM
182814162,7866807128556,"Dép sandal nữ quai ngang Hàn Quốc đi học đi chơi quai hậu kiểu Ulzzang S123- Màu sắc: Đen phối caro trắng kem, Trắng kem phối caro đen- Size: 35 36 37 38 39 40- Chất Liệu: Quai được thiết kế bằng vải...",199000,199000,,0,0,9,,available,,1000,1000,,111461,OEM
186993016,6322416642570,"Xịt khử mùi giày dép hương chanh sả, quế cao cấp, giúp chân thông thoáng, thơm mát 75ml - buybox - BBPK212 - 75ML BẠN NHẠY CẢM VỚI MÙI HÔI GIÀY?!  BẠN CÓ TUYẾN MỒ HÔI Ở CHÂN PHÁT TRIỂN BẤT THƯỜNG GÂ...",80000,100000,,20000,20,1,,available,,1000,1000,,496813,buybox
11782941,9011282361575,"Cao: 9 cmPhong cách:ngọt ngào, dễ thương, điệu đàMàu sắc: có 2 màu đen và màu daMùa: hè, thu, xuânThích hợp: đi tiệc, cưới, cô dâ ...",119000,119000,,0,0,24,,available,,1000,1000,,111461,OEM
242812826,9574400570405,"Kem Sáp Tẩy Trắng, Vệ Sinh Giày, Túi Da, Bàn Ghế Đa Năng Không Dùng Nước - HÀNG CHÍNH HÃNG MINIINThành phần chính: Chiết xuất thực vật, chất hoạt động bề mặt không phân hủy, sáp tự nhiên, Sub - oil ...",49000,49000,,0,0,0,,available,,1000,1000,,5132069,MINIIN
203875211,4187249915679,Trượt chân về phía trước khi mang giày cao gót là vế đề thường xuyên xảy ra đối với phụ nữ dẫn đến tình trạng phần mũi bị trật và đau mũi chân.Để giúp hội chị em tự tin hơn khi mang giày cao gót và ...,25000,29200,,4200,14,5,,available,,1000,1000,,496813,buybox
76835035,7799959835863,"Thiết kế trẻ trung, nữ tínhDễ dàng phối trang phụcChất liệu cao cấp êm chânForm dáng chuẩn, ôm gọn đôi bàn chânPhong cách Hàn Quốc thời trangThương hiệu: NineRedThông tin sản phẩmGiày Sandal Quai K...",159000,159000,,0,0,6,,available,,1000,1000,,741017,NineRed
40826513,3393752286004,DÉP CHIẾU QUẾ THỔ CẨM    Với mong muốn thay thế những sản phẩm mà mọi người đang sử dụng nhưng mang lại giá trị sức khỏe từ những chất liệu tự nhiên và thân thiện với môi trường. Dép chiếu quế mang l...,107000,107000,,0,0,13,,available,,1000,1000,,111461,OEM
249206554,3531431837417,"Dép xuồng GC họa tiết Kẻ dạ 7cm X479-350Quá tiện lợi cho mùa hè sắp tới, X479-350 chắc chắn là đôi dép chinh phục mọi chị emCao thêm 7cm cực kì tự nhiên và dễ đi với độ dốc thấpThiết kế nổi bật, đẹ...",479000,599000,,120000,20,1,,available,,1000,1000,,111461,OEM
197663303,9099194240113,"Dép Cao Gót Nữ sản phẩm được thiết kế bền đẹp kết hợp đế cao su êm nhẹ giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Được làm Bằng chất liệu da bò thật...",319000,400000,,81000,20,3,,available,,1000,1000,,221061,BIGGBEN
133431963,2215155078648,"       MIẾNG LÓT SILICON BẢO VỆ GÓT CHÂN   Đặc điểm:   1. Chất liệu silicon y tế siêu mềm, không độc hại và có thể giặt sạch   2. Phần đế được thiết kế có hạt chống trượt   3. Thiết kế có các ...",14900,14900,,0,0,1,,available,,1000,1000,,111461,OEM
263573922,9838156965019,"       Dép sục nhựa G.C đế cao 3cm    1.MÔ TẢ SẢN PHẨM   Màu sắc: Đen, Nâu, Trắng xám, Kem lợt   Size 36-39   Chất liệu EVA nhẹ, êm   Màu sắc thời trang , năng động    2. HƯỚNG DẪN CHỌN SIZE...",225000,225000,,0,0,0,,available,,1000,1000,,111461,OEM
180380357,4189569412498,"  Quy cách: 1 cặp = 4 miếng (2 lót mũi + 2 lót gót), dùng cho 1 đôi giày   - Lót gót có thể cắt bớt phần để phù hợp với size giày   - Kích thước miếng lót gót: 9.3 cm (D) x 6.5 (R) cm, Dày 0.7 cm F...",69000,69000,,0,0,3,,available,,1000,1000,,111461,OEM
212213772,7531204743616," Bạn bỗng nhận ra bàn chân của mình đang ngày càng biến dạng, tình trạng đau viêm xảy ra thường xuyên, bạn khó chịu với việc phải đi đứng nhiều. Sử dụng giày chưa phù hợp chính là nguyên nhân gây ra ...",85000,85000,,0,0,1,,available,,1000,1000,,496813,buybox
22388687,1934963728604," Giao Mẫu Ngẫu Nhiên Những chiếc sticker jibbitz icon 3D xinh xắn chắc chắn sẽ làm nổi bật đôi dép sục của bạn Nhiều mẫu vui nhộn sẽ làm cho đôi dép của bạn vui tươi, độc đáo...",22000,22000,,0,0,10,,available,,1000,1000,,111461,OEM
6777839,1764583842905,"- Đôi giày không chỉ giúp đôi chân bạn tránh khỏi những tổn thương, giữ cho đôi chân sạch sẽ mà còn tạo ra phong cách thời trang cho bạn. Đặc biệt giày cao gót là một trong những “vũ khí thời trang” c...",30000,30000,,0,0,13,,available,,1000,1000,,111461,OEM
103940142,3987508349786,"Chất liệu: Vải Màu sắc: Như hình Tổng chiều dài: 10.3X4cm / 4.05"" X 1.57"" Độ dày: Xấp xỉ 0.2cm/0.08"".  Gói hàng bao gồm: 5 Cặp miếng lót bảo vệ gót chân  Đặc điểm:  Hàng mới 100% và chất lượng ...",56050,59000,,2950,5,31,,available,,1000,1000,,111461,OEM
193771398,1204463358499,"Chất liệu: Vải mềm êm chân, kiểu dáng ôm chân thon gọnMàu sắc: Đen và Trắng phù hợp cho nhiều loại trang phục đi học, đi làm, đi du lịch,Đế cao su cao 2cm thiết kế rãnh chống trượt an toànSize từ 35 đ...",119000,235000,,116000,49,1,,available,,1000,1000,,111461,OEM
272723148,7999378108642,"Giày thể thao nữ, giày chạy bộ đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn Giày thể thao nữ thời trang, giày chạy bộ nữ ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính th...",340000,680000,,340000,50,0,,available,,1000,1000,,153494,Bee Gee
26738046,2632179637299,"Giày sneaker thể thao nữ buộc dây phong cách hàn quốc màu đen, trắng size 36 đến 40 V179Size 35 phù hợp chiều dài Giày dép là 22.5 cmSize 36 phù hợp chiều dài Giày dép là 23.0 cmSize 37 phù hợp chiều ...",59000,59000,,0,0,222,,available,,1000,1000,,111461,OEM
196884070,2653952770804,"Giày Boots Cao Cấp da thật 10cm PBOD766-4051Thiết kế mới nhất 2022 Khóa kéo bên hông tiện lợiđế cao tôn dángDa thật cao cấp mềm êmHàng Đẹp, Cao cấpChuẩn hình , Size chuẩnĐộ bền caoĐế bằng thoải mái...",766000,950000,,184000,19,1,,available,,1000,1000,,111461,OEM
28744077,7497276306104,Thông tin sản phẩm:Mã sản phẩm: W67   Thương hiệu: OEMXuất xứ: Trung QuốcMàu sắc: Tím Đen/Đỏ ĐenChất liệu: VảiChất liệu đế: Cao SuĐộ cao của đế: 3cmSize: 36-39Hướng dẫn chọn size:Size...,54000,54000,,0,0,99,,available,,1000,1000,,111461,OEM
59465312,8087950222661," Giầy nhựa mềmĐế massage không chơn trượtPhù hợp đi mưa, đi biển chịu nước tốtKiểu dáng trang nhã lich sự có thể dùng đến văn phòng, đi chơi phố...",59000,59000,,0,0,169,,available,,1000,1000,,505165,Song An Eco
136939175,2584987887893,"       - Dép đi trong nhà chất liệu mềm mại thoáng khí, có thể giữ ấm cho chân, đế giày cao su mềm dẻo, chống trơn trượt.   - Kiểu dáng xinh xắn thích hợp mang trong nhà, mang trong văn phòng.  ...",135000,135000,,0,0,1,,available,,1000,1000,,111461,OEM
